Mean(z_rock_height),species_cat_01
0.4,Other Species
2.761638294,Other Species
2.850166251,Focus Species
3.090000002,Focus Species
2.0,Focus Species
0.0388059,Other Species
1.721926167,Focus Species
3.485593891,Other Species
1.096219565,Focus Species
1.33,Other Species
1.701771538,Other Species
1.85974655,Focus Species
0.7248,Other Species
0.336311,Other Species
1.91368,Other Species
1.60964,Other Species
1.67010644,Other Species
0.749537456,Other Species
2.936133997,Focus Species
1.93,Focus Species
0.564988127,Other Species
1.86483,Focus Species
3.194841369,Focus Species
2.34,Focus Species
3.02192,Focus Species
2.11526415,Focus Species
1.57986224,Focus Species
1.91506756,Other Species
1.923368631,Focus Species
3.226790576,Focus Species
2.65667,Focus Species
1.841713118,Focus Species
0.709951298,Focus Species
2.949315074,Focus Species
2.891676196,Focus Species
1.87492,Focus Species
0.74,Other Species
2.94667,Other Species
2.735589657,Focus Species
1.97756,Other Species
3.290607282,Focus Species
2.5367,Focus Species
2.96495,Focus Species
1.675,Focus Species
1.99,Other Species
2.3286,Focus Species
1.53306141,Other Species
2.594125444,Focus Species
2.43529,Focus Species
0.945,Other Species
-0.265,Other Species
3.234159828,Focus Species
2.3032,Focus Species
0.92,Other Species
2.36667,Focus Species
1.218611677,Other Species
3.178157647,Other Species
1.449329966,Focus Species
2.503035222,Focus Species
1.36882316,Focus Species
2.53654,Focus Species
2.567049214,Focus Species
1.290000003,Other Species
0.26,Other Species
2.749570921,Other Species
1.471848025,Other Species
0.9,Other Species
1.57571,Other Species
0.92,Focus Species
3.045405942,Focus Species
0.7948412,Other Species
2.527008335,Focus Species
2.145238095,Focus Species
2.410792068,Focus Species
2.977958545,Other Species
1.901360781,Other Species
2.920123168,Focus Species
1.76342503,Other Species
1.095,Focus Species
3.342499999,Focus Species
1.970000005,Focus Species
3.711447011,Focus Species
2.77667,Focus Species
0.0423672,Other Species
2.309733027,Focus Species
0.825433336,Other Species
2.206025957,Focus Species
2.994567706,Other Species
0.829999999,Other Species
1.0852547,Other Species
0.4525357,Focus Species
2.86,Other Species
1.209095239,Focus Species
3.084071492,Other Species
2.020000001,Focus Species
2.962698767,Focus Species
1.99515903,Focus Species
2.52678,Focus Species
-0.177662,Other Species
1.35415,Focus Species
1.83998966,Other Species
3.05667,Focus Species
3.529999999,Focus Species
2.48547,Other Species
0.87,Focus Species
0.420000001,Other Species
3.499999999,Focus Species
3.710951717,Other Species
2.456500855,Focus Species
2.587793089,Focus Species
1.49998926,Focus Species
2.80145,Focus Species
1.29583,Focus Species
0.91748,Focus Species
2.486008106,Focus Species
2.672754331,Focus Species
1.384871022,Other Species
1.13667,Focus Species
0.74,Other Species
2.672754331,Focus Species
3.32,Other Species
1.211401329,Focus Species
1.08783,Other Species
1.63667,Other Species
2.0494577,Other Species
2.567049214,Other Species
0.663,Focus Species
3.341486161,Focus Species
1.08783,Focus Species
1.29063,Focus Species
1.381726644,Other Species
3.00175,Other Species
3.559999999,Other Species
2.42649,Focus Species
1.63237905,Other Species
3.391144639,Other Species
3.870146748,Focus Species
1.16504,Other Species
2.71282,Focus Species
1.3,Focus Species
1.06021062,Other Species
1.55660471,Other Species
1.22,Other Species
3.3225,Focus Species
0.4386,Other Species
3.865186234,Other Species
1.22498,Focus Species
2.039999999,Other Species
1.80984521,Other Species
1.945380329,Focus Species
2.970075997,Other Species
3.769999999,Focus Species
3.885172649,Focus Species
1.04,Other Species
3.810204988,Other Species
2.63462,Focus Species
1.63273893,Focus Species
1.09317568,Other Species
0.2066422,Other Species
3.552500001,Focus Species
1.281875756,Other Species
0.5034,Other Species
2.838327136,Focus Species
1.359745481,Other Species
1.629848,Focus Species
3.517341598,Other Species
2.72071801,Other Species
2.707421951,Other Species
3.04669,Other Species
2.12263518,Other Species
1.15066818,Other Species
1.034674605,Other Species
2.50676674,Other Species
0.3226069,Focus Species
2.07667,Other Species
1.631898355,Other Species
2.173503921,Focus Species
2.95811,Other Species
2.02,Focus Species
0.3596444,Focus Species
1.33369565,Other Species
3.359999998,Other Species
0.415,Other Species
0.63,Other Species
1.7400474,Other Species
1.939401824,Focus Species
3.466977503,Other Species
2.025202834,Focus Species
1.18046784,Other Species
2.720026232,Focus Species
2.789598371,Focus Species
1.979999998,Focus Species
1.14842,Focus Species
0.917848401,Other Species
2.799999999,Focus Species
2.06,Other Species
0.87497,Other Species
1.969915658,Focus Species
2.39401037,Focus Species
1.505528033,Other Species
2.160313493,Other Species
0.66,Other Species
0.585,Focus Species
-0.1795374,Other Species
0.97268787,Focus Species
2.69719,Other Species
2.575764832,Focus Species
1.41836,Focus Species
0.6372747,Other Species
1.85266497,Other Species
2.72907,Other Species
0.7,Other Species
3.350376185,Focus Species
3.180000001,Focus Species
2.54265349,Focus Species
3.070000001,Other Species
2.02118,Other Species
2.17262,Focus Species
3.110447031,Focus Species
2.566555272,Other Species
0.0587,Focus Species
0.825,Focus Species
2.780192616,Focus Species
0.7049,Other Species
0.806745364,Other Species
3.01,Other Species
1.11987261,Other Species
2.3600602,Focus Species
3.198017183,Focus Species
3.310269682,Focus Species
0.8792648,Focus Species
0.8496381,Other Species
3.046133351,Focus Species
1.37802,Focus Species
0.7248,Other Species
3.214526983,Focus Species
1.59904598,Other Species
3.906082622,Other Species
2.380000002,Focus Species
1.99787,Focus Species
0.705,Other Species
2.90688,Focus Species
0.90866585,Other Species
0.2821,Other Species
1.19254136,Other Species
2.313899342,Focus Species
0.162,Other Species
0.6063,Focus Species
1.259999998,Other Species
2.69667,Focus Species
1.3598749,Focus Species
2.28667,Focus Species
3.12684,Focus Species
1.636865307,Other Species
2.60666,Other Species
2.68452,Other Species
1.88,Other Species
1.305487256,Other Species
1.488772636,Other Species
1.87498633,Other Species
0.5298,Other Species
2.57667,Focus Species
3.380091979,Focus Species
1.68265684,Focus Species
1.106477269,Focus Species
2.37667,Focus Species
1.05612208,Other Species
1.749395464,Other Species
3.180000002,Other Species
3.03,Focus Species
2.704826089,Focus Species
1.744896319,Focus Species
1.7,Other Species
1.095,Other Species
0.378713609,Other Species
2.8139641,Focus Species
1.221364804,Focus Species
1.98,Focus Species
1.4,Other Species
3.730175687,Other Species
1.05,Focus Species
1.475,Focus Species
2.88954415,Other Species
3.33872,Other Species
1.57476607,Other Species
0.5344506,Other Species
2.11526415,Focus Species
3.209999999,Other Species
1.88,Other Species
3.17667,Other Species
2.910151343,Focus Species
1.629972178,Other Species
3.675755563,Focus Species
2.299880499,Focus Species
1.529228818,Other Species
2.736048153,Focus Species
2.321819495,Focus Species
1.452500001,Focus Species
2.852036972,Focus Species
3.15667,Other Species
3.309539569,Focus Species
1.406987089,Focus Species
0.7995,Focus Species
1.25788,Other Species
1.460000001,Other Species
1.36,Other Species
1.025,Focus Species
0.0202841,Other Species
1.04528531,Other Species
3.026499525,Focus Species
2.618091362,Other Species
1.83854615,Other Species
-0.1640127,Focus Species
0.91,Other Species
2.45092049,Focus Species
1.35667,Focus Species
0.5648345,Other Species
0.07,Focus Species
1.50004,Other Species
3.841180529,Other Species
1.30427289,Other Species
3.250000001,Focus Species
2.82445,Other Species
1.68986202,Other Species
2.15014372,Other Species
1.779806153,Other Species
2.190204199,Other Species
0.5955145,Focus Species
-0.2225084,Other Species
2.209301754,Focus Species
2.88869,Focus Species
1.825695397,Focus Species
1.36913104,Focus Species
0.6063,Focus Species
0.931295284,Other Species
1.64973627,Other Species
2.487836948,Other Species
-0.1691304,Focus Species
1.926953364,Focus Species
0.7375825,Other Species
3.485425694,Other Species
1.11456,Other Species
1.774855281,Other Species
0.53,Focus Species
2.59416,Other Species
2.001399397,Other Species
3.322278397,Focus Species
3.691712884,Focus Species
2.697832535,Focus Species
0.86601295,Focus Species
0.88487639,Other Species
3.216343464,Other Species
0.559805465,Other Species
2.11167,Focus Species
3.04481,Other Species
2.460000001,Focus Species
3.97,Other Species
1.979,Focus Species
2.249999999,Other Species
3.268984619,Focus Species
1.6376753,Other Species
2.774362956,Other Species
2.766819227,Other Species
1.15,Other Species
0.5737642,Other Species
1.019999999,Other Species
0.59,Other Species
2.17005,Focus Species
0.375836,Other Species
2.75,Other Species
2.300000001,Focus Species
3.20537993,Focus Species
1.439676098,Other Species
1.45861619,Other Species
1.87975135,Focus Species
0.8084888,Focus Species
1.27,Focus Species
2.22486442,Other Species
2.260000001,Focus Species
1.825,Focus Species
2.245922842,Focus Species
1.630260464,Focus Species
2.766128911,Focus Species
4.169999998,Other Species
3.240000001,Focus Species
3.218399075,Focus Species
0.4626207,Other Species
0.827,Other Species
1.652499998,Other Species
2.71800814,Focus Species
3.39348173,Other Species
1.218611677,Other Species
3.209269326,Focus Species
0.665,Focus Species
3.607258218,Other Species
2.381769062,Other Species
2.419774474,Focus Species
2.9026,Other Species
3.759785957,Focus Species
0.759999999,Other Species
3.226810222,Focus Species
0.90337633,Other Species
2.360000001,Focus Species
0.2347,Other Species
1.16477,Other Species
1.27436,Focus Species
1.913968384,Other Species
3.13702,Focus Species
1.50633026,Focus Species
3.307789953,Other Species
2.380000002,Focus Species
2.410594315,Focus Species
1.57,Other Species
0.7794997,Focus Species
2.21069,Other Species
0.98,Other Species
2.05116317,Other Species
1.07598,Focus Species
3.172059436,Focus Species
2.940220105,Focus Species
-0.2232145,Other Species
0.725,Other Species
1.0901,Focus Species
1.15,Other Species
1.79256,Focus Species
2.729999998,Focus Species
1.8,Focus Species
1.697130548,Other Species
0.675,Focus Species
1.21,Other Species
1.22,Other Species
0.893379829,Focus Species
0.715,Other Species
1.719322776,Other Species
1.129999997,Other Species
1.96655,Focus Species
3.486077763,Other Species
2.69252,Other Species
0.88006,Other Species
2.536111094,Focus Species
3.633651214,Other Species
1.909999997,Focus Species
2.206042614,Other Species
1.825695397,Focus Species
1.820095527,Focus Species
3.376165117,Focus Species
0.6053,Focus Species
1.41,Focus Species
2.84,Other Species
2.33,Focus Species
3.522220398,Focus Species
3.06662,Other Species
3.170342872,Focus Species
1.21091,Other Species
3.150000001,Focus Species
3.4529458,Focus Species
2.915142818,Focus Species
1.692105364,Other Species
0.5385088,Other Species
3.725133872,Other Species
2.13,Other Species
1.76,Other Species
1.46,Other Species
2.206042614,Focus Species
1.958298277,Focus Species
0.728038818,Other Species
0.76,Other Species
1.03,Other Species
0.90337633,Other Species
0.545,Other Species
2.75,Focus Species
1.21366,Focus Species
0.4361939,Other Species
2.567049214,Focus Species
2.01435,Focus Species
0.6601377,Other Species
3.20077367,Focus Species
1.79256,Other Species
1.23,Other Species
2.01739113,Other Species
1.37802,Other Species
3.01283861,Focus Species
1.437578872,Other Species
1.38020084,Other Species
3.16879,Other Species
0.840000001,Other Species
1.18905459,Other Species
0.684,Other Species
2.89,Focus Species
1.61505657,Other Species
2.41688,Other Species
2.920123168,Focus Species
1.79041,Focus Species
3.5722171,Focus Species
2.07511598,Other Species
3.823777948,Focus Species
2.990000001,Focus Species
1.78017069,Other Species
1.49903879,Other Species
3.65084773,Other Species
0.639683152,Other Species
3.20667,Other Species
1.54326656,Other Species
2.95284,Focus Species
1.56957976,Other Species
3.03733,Other Species
1.89010937,Focus Species
3.53,Focus Species
1.72501,Other Species
2.43529,Other Species
0.7731997,Focus Species
2.839999999,Focus Species
1.692319171,Other Species
0.3386261,Other Species
3.165127117,Focus Species
1.43667,Focus Species
0.605,Other Species
1.31674955,Other Species
1.595,Focus Species
2.00732404,Other Species
2.1001542,Focus Species
1.20487054,Other Species
1.27597,Focus Species
1.39028992,Focus Species
3.747524255,Other Species
-0.3957421,Other Species
0.83,Other Species
3.311070326,Focus Species
1.30498,Other Species
3.399999999,Other Species
3.00866,Focus Species
2.51998447,Other Species
1.58667,Other Species
1.433374228,Other Species
2.06487,Other Species
3.53166,Other Species
3.146211746,Focus Species
2.3,Focus Species
0.1712128,Other Species
1.889761443,Other Species
1.48892806,Other Species
2.49667,Other Species
2.857714293,Other Species
0.55,Focus Species
1.87461917,Focus Species
2.730000001,Focus Species
2.69719,Focus Species
2.573413977,Focus Species
3.202608846,Focus Species
2.774628542,Focus Species
1.535,Focus Species
2.672754331,Focus Species
0.46,Focus Species
2.010680742,Other Species
1.22834,Focus Species
2.507152818,Focus Species
2.395373074,Focus Species
3.169999998,Focus Species
2.95811,Other Species
2.008793667,Focus Species
3.82,Other Species
