Mean(z_rock_height),species_cat_01
0.0117,Other Species
0.679999997,Other Species
2.132952323,Other Species
3.181530898,Other Species
2.47750733,Other Species
3.138038856,Other Species
1.89888,Other Species
0.7433299,Other Species
0.0043037,Other Species
2.51796089,Other Species
1.339679712,Other Species
1.15529,Other Species
1.821437456,Other Species
2.78667,Other Species
0.479,Other Species
2.840000001,Other Species
0.566462946,Other Species
2.26491061,Other Species
1.578896904,Other Species
1.01,Other Species
0.5463916,Other Species
1.27,Other Species
0.59,Other Species
0.851550934,Other Species
2.779999998,Other Species
2.80667,Other Species
0.9425,Other Species
2.425,Other Species
1.652499998,Other Species
0.6432515,Other Species
2.000000001,Other Species
1.99,Other Species
0.5177672,Other Species
2.22007648,Other Species
1.73866225,Other Species
0.917595564,Other Species
2.990000001,Other Species
3.23059,Other Species
0.94525,Other Species
1.77,Other Species
3.347044151,Other Species
1.141939567,Other Species
1.225248464,Other Species
0.87057273,Other Species
1.97,Other Species
1.36021257,Other Species
1.83044954,Other Species
2.20020186,Other Species
1.22642749,Other Species
3.399999999,Other Species
1.36199158,Other Species
2.43503,Other Species
3.730193406,Other Species
1.740000002,Other Species
1.50813886,Other Species
0.91640546,Other Species
0.63,Other Species
3.307979902,Other Species
1.91001602,Other Species
-0.0713051,Other Species
1.41725945,Other Species
2.8555,Other Species
0.68,Other Species
0.93501,Other Species
1.120705398,Other Species
0.899903222,Other Species
2.699999997,Other Species
2.073999948,Other Species
1.511355655,Other Species
2.770056291,Other Species
1.509999998,Other Species
0.9,Other Species
1.79023877,Other Species
0.76,Other Species
1.65484,Other Species
1.24667,Other Species
3.840000001,Other Species
2.82965,Other Species
0.871679137,Other Species
-0.105,Other Species
1.34,Other Species
1.149666054,Other Species
1.97,Other Species
1.36401699,Other Species
3.180328727,Other Species
3.550006051,Other Species
1.202719705,Other Species
1.10391636,Other Species
1.681832819,Other Species
1.35267372,Other Species
2.016923977,Other Species
0.8089694,Other Species
1.62314476,Other Species
0.28,Other Species
2.129409686,Other Species
3.687695046,Other Species
1.19933779,Other Species
3.480047944,Other Species
3.43261316,Other Species
1.28425,Other Species
1.73407436,Other Species
1.10804,Other Species
2.52,Other Species
1.77474484,Other Species
3.850314811,Other Species
1.53,Other Species
3.780000003,Other Species
1.08763906,Other Species
1.31972,Other Species
2.61074,Other Species
0.7248148,Other Species
-0.1,Other Species
2.260114657,Other Species
4.191344591,Other Species
0.749999999,Other Species
0.936206413,Other Species
2.00761726,Other Species
4.277933183,Other Species
1.21400015,Other Species
1.140012164,Other Species
1.35314,Other Species
2.619999999,Other Species
1.8900768,Other Species
-0.081923,Other Species
2.81668,Other Species
3.21667,Other Species
2.495,Other Species
0.761,Other Species
1.0959,Other Species
2.93258,Other Species
1.49998926,Other Species
1.152500003,Other Species
0.999999998,Other Species
2.19515167,Other Species
2.36497,Other Species
2.306155445,Other Species
1.692319171,Other Species
1.202658,Other Species
0.7107,Other Species
1.317566891,Other Species
1.644189208,Other Species
2.39990094,Other Species
0.509445566,Other Species
1.04110348,Other Species
2.15756737,Other Species
0.1627,Other Species
0.1313903,Other Species
0.92000916,Other Species
0.74,Other Species
1.25,Other Species
2.766128911,Other Species
1.1172581,Other Species
2.169985568,Other Species
3.772422383,Other Species
1.83,Other Species
1.949999997,Other Species
0.91025568,Other Species
0.3905,Other Species
1.81649304,Other Species
2.36237073,Other Species
3.23,Other Species
1.656885251,Other Species
0.449697508,Other Species
2.988990753,Other Species
2.833089781,Other Species
1.180656402,Other Species
1.822499998,Other Species
3.314173001,Other Species
3.058680642,Other Species
1.575272988,Other Species
0.979822856,Other Species
1.723951391,Other Species
1.86989595,Other Species
2.82667,Other Species
0.7636293,Other Species
2.04985019,Other Species
1.87,Other Species
1.63290451,Other Species
0.93052803,Other Species
0.6135657,Other Species
1.727899707,Other Species
3.222499999,Other Species
0.2558,Other Species
1.150000001,Other Species
0.2287434,Other Species
0.522376,Other Species
1.34732974,Other Species
1.519694144,Other Species
0.98,Other Species
3.675702943,Other Species
0.959497817,Other Species
1.724764425,Other Species
2.03534507,Other Species
2.318409136,Other Species
0.165,Other Species
1.51489064,Other Species
2.41,Other Species
1.64973627,Other Species
2.20971916,Other Species
0.96493805,Other Species
1.76491426,Other Species
3.15854,Other Species
1.329349903,Other Species
0.3324,Other Species
1.25509,Other Species
2.567049214,Other Species
1.28667,Other Species
1.369789676,Other Species
0.4437081,Other Species
1.6236772,Other Species
0.675,Other Species
2.050140694,Other Species
1.69832,Other Species
0.796615636,Other Species
1.91513879,Other Species
0.88487639,Other Species
2.08189,Other Species
3.03773,Other Species
2.550697435,Other Species
1.554934396,Other Species
0.82,Other Species
0.092634351,Other Species
1.90748326,Other Species
1.6650033,Other Species
1.23,Other Species
3.070000001,Other Species
0.92999224,Other Species
-0.3515346,Other Species
3.690474376,Other Species
1.44049938,Other Species
2.03901107,Other Species
0.98,Other Species
3.39,Other Species
4.034204972,Other Species
4.020271886,Other Species
0.7508,Other Species
0.5048,Other Species
1.42,Other Species
0.95536758,Other Species
1.08633708,Other Species
1.98937145,Other Species
0.7794997,Other Species
0.95,Other Species
0.94,Other Species
1.91001602,Other Species
0.08767127,Other Species
0.7,Other Species
1.51788457,Other Species
3.210034868,Other Species
1.71,Other Species
0.1823408,Other Species
1.14338433,Other Species
3.466977503,Other Species
3.002500001,Other Species
0.5650827,Other Species
0.2449,Other Species
0.410000001,Other Species
1.249516404,Other Species
1.711875423,Other Species
1.61310563,Other Species
2.480000001,Other Species
3.129999999,Other Species
1.11972,Other Species
3.559999999,Other Species
1.1,Other Species
3.540071965,Other Species
0.93506,Other Species
2.833089781,Other Species
2.240000001,Other Species
1.0452,Other Species
2.44667,Other Species
3.460280305,Other Species
3.600000002,Other Species
1.49588561,Other Species
2.600250501,Other Species
0.5897927,Other Species
0.793103836,Other Species
1.754496352,Other Species
2.41,Other Species
1.41836,Other Species
1.809999999,Other Species
1.251746803,Other Species
3.020371099,Other Species
3.20254879,Other Species
1.8975853,Other Species
1.28667,Other Species
1.32,Other Species
3.142240336,Other Species
1.94685968,Other Species
1.29422528,Other Species
0.87506,Other Species
1.322500003,Other Species
0.886783084,Other Species
3.43519539,Other Species
4.090000002,Other Species
2.651089449,Other Species
2.90667,Other Species
2.36046428,Other Species
0.808562159,Other Species
1.1,Other Species
1.048027541,Other Species
-0.4,Other Species
0.8066416,Other Species
1.46,Other Species
1.62,Other Species
1.094091194,Other Species
1.58513461,Other Species
0.4464,Other Species
0.61,Other Species
1.77,Other Species
3.128954219,Other Species
0.4789479,Other Species
1.244995873,Other Species
0.4585,Other Species
1.72536147,Other Species
0.1781338,Other Species
3.997398335,Other Species
2.55760365,Other Species
1.01987854,Other Species
0.8025,Other Species
0.4843,Other Species
1.085796827,Other Species
3.137518371,Other Species
1.72791121,Other Species
2.54750881,Other Species
1.19304137,Other Species
3.17683,Other Species
1.11469105,Other Species
1.482500001,Other Species
0.0367,Other Species
2.77,Other Species
3.032404789,Other Species
1.21776412,Other Species
2.800126115,Other Species
0.669532,Other Species
1.483985155,Other Species
1.46507168,Other Species
0.6348,Other Species
3.906077983,Other Species
3.01283861,Other Species
3.389999999,Other Species
1.24,Other Species
2.19014449,Other Species
1.023153352,Other Species
0.809999999,Other Species
2.6967,Other Species
2.33986244,Other Species
0.475,Other Species
1.68990538,Other Species
2.33302006,Other Species
0.29,Other Species
0.2693461,Other Species
1.161867043,Other Species
3.210244938,Other Species
1.60209837,Other Species
0.5658921,Other Species
-0.2911816,Other Species
1.22,Other Species
3.351277566,Other Species
2.85667,Other Species
1.50703626,Other Species
1.8696652,Other Species
-0.15,Other Species
0.6884,Other Species
1.40961117,Other Species
1.68665,Other Species
2.69727,Other Species
1.70105539,Other Species
1.36375413,Other Species
0.357,Other Species
0.705,Other Species
3.459999999,Other Species
2.55575429,Other Species
3.079839992,Other Species
1.87503,Other Species
1.17031,Other Species
2.949315074,Other Species
-0.2051437,Other Species
0.5034,Other Species
1.04,Other Species
0.5020248,Other Species
1.40849101,Other Species
2.93333144,Other Species
0.91638638,Other Species
0.58,Other Species
3.4,Other Species
2.634034365,Other Species
1.857093245,Other Species
3.38288621,Other Species
2.063468755,Other Species
-0.2350327,Other Species
2.792659953,Other Species
2.14728166,Other Species
0.87057273,Other Species
-0.1323461,Other Species
1.79485,Other Species
3.851215409,Other Species
0.814817664,Other Species
2.90667,Other Species
