Mean(z_rock_height),species_cat_02
1.78017194,Anthopleura elegantissima
2.889686127,Mytilus californianus
3.571640362,Mytilus californianus
1.043997976,Egregia menziesii
2.920614906,Balanus glandula
1.957998226,Mytilus californianus
2.381769062,Mytilus californianus
2.958802194,Pollicipes polymerus
0.5397,Egregia menziesii
1.23501,Pollicipes polymerus
2.830846008,Balanus glandula
2.62166,Anthopleura elegantissima
0.4464,Anthopleura elegantissima
2.690164284,Balanus glandula
2.04145,Mytilus californianus
2.321178039,Anthopleura elegantissima
1.01,Egregia menziesii
3.051243191,Balanus glandula
3.03667,Mytilus californianus
3.622734529,Balanus glandula
1.095,Mytilus californianus
3.235242372,Balanus glandula
2.04667,Pollicipes polymerus
0.71,Egregia menziesii
1.36913104,Pollicipes polymerus
2.374968117,Mytilus californianus
2.321178039,Anthopleura elegantissima
0.623449,Anthopleura elegantissima
2.988420171,Pollicipes polymerus
2.068109059,Mytilus californianus
1.35267372,Egregia menziesii
1.15495,Pollicipes polymerus
0.781188608,Egregia menziesii
3.725133872,Balanus glandula
1.15449803,Anthopleura elegantissima
2.5367,Mytilus californianus
1.94904,Mytilus californianus
1.72667,Mytilus californianus
2.854783512,Mytilus californianus
1.780000001,Mytilus californianus
1.04,Egregia menziesii
1.14,Anthopleura elegantissima
3.055347447,Balanus glandula
1.01539,Anthopleura elegantissima
0.7508,Mytilus californianus
2.1826669,Mytilus californianus
3.175269329,Balanus glandula
2.83,Pollicipes polymerus
1.76166,Pollicipes polymerus
0.4559,Pollicipes polymerus
2.156335779,Mytilus californianus
1.302500001,Anthopleura elegantissima
2.802029971,Mytilus californianus
1.30667,Pollicipes polymerus
2.469999997,Mytilus californianus
2.830059421,Mytilus californianus
2.962033403,Balanus glandula
1.67576189,Mytilus californianus
3.547735361,Balanus glandula
2.137492768,Balanus glandula
3.084766686,Balanus glandula
1.83343,Mytilus californianus
1.82770728,Anthopleura elegantissima
0.752500001,Anthopleura elegantissima
2.00360568,Pollicipes polymerus
1.302500001,Anthopleura elegantissima
2.13,Pollicipes polymerus
0.6884,Pollicipes polymerus
0.71,Egregia menziesii
0.5526907,Egregia menziesii
3.559999999,Anthopleura elegantissima
-0.3975,Egregia menziesii
0.71,Egregia menziesii
2.084512764,Anthopleura elegantissima
0.5733097,Anthopleura elegantissima
0.71,Egregia menziesii
1.7023,Mytilus californianus
0.91726267,Balanus glandula
2.24667,Mytilus californianus
1.40898,Egregia menziesii
3.064430134,Anthopleura elegantissima
0.4512,Egregia menziesii
0.61,Egregia menziesii
1.38489,Balanus glandula
1.74102,Balanus glandula
3.739845781,Pollicipes polymerus
1.0927026,Balanus glandula
3.170342872,Mytilus californianus
2.147901456,Balanus glandula
2.160000001,Mytilus californianus
3.061721488,Pollicipes polymerus
1.52342514,Egregia menziesii
0.545745846,Egregia menziesii
1.42022223,Mytilus californianus
2.197634862,Pollicipes polymerus
3.307979902,Balanus glandula
2.52168,Mytilus californianus
0.479258,Anthopleura elegantissima
2.37,Balanus glandula
0.75,Egregia menziesii
1.29648,Pollicipes polymerus
2.054462499,Balanus glandula
1.14474811,Egregia menziesii
1.07285,Pollicipes polymerus
1.01213,Pollicipes polymerus
3.588091732,Balanus glandula
0.950883752,Egregia menziesii
2.04667,Pollicipes polymerus
0.4597,Egregia menziesii
3.370000002,Balanus glandula
3.105107424,Balanus glandula
3.175269329,Mytilus californianus
3.349999999,Balanus glandula
1.15449803,Anthopleura elegantissima
1.056836662,Egregia menziesii
3.397210891,Balanus glandula
-0.2019493,Egregia menziesii
3.03773,Balanus glandula
1.24667,Mytilus californianus
2.380000002,Balanus glandula
0.96520758,Pollicipes polymerus
3.300341583,Balanus glandula
0.1,Egregia menziesii
0.8202585,Anthopleura elegantissima
0.50498886,Egregia menziesii
2.511661034,Balanus glandula
1.875,Anthopleura elegantissima
0.8807,Pollicipes polymerus
1.23747,Mytilus californianus
1.502571931,Egregia menziesii
1.647511901,Anthopleura elegantissima
2.48663,Mytilus californianus
3.189166934,Balanus glandula
1.18,Egregia menziesii
1.80965213,Anthopleura elegantissima
2.45092049,Mytilus californianus
1.22498,Pollicipes polymerus
1.41299,Anthopleura elegantissima
0.749999998,Egregia menziesii
0.85298981,Anthopleura elegantissima
1.90003031,Balanus glandula
1.34311,Mytilus californianus
2.273368989,Anthopleura elegantissima
1.06021062,Mytilus californianus
0.4506,Egregia menziesii
3.209357192,Pollicipes polymerus
0.7433,Egregia menziesii
3.249203681,Pollicipes polymerus
1.025,Pollicipes polymerus
2.07174,Mytilus californianus
1.251746803,Egregia menziesii
1.13523,Balanus glandula
0.90497092,Anthopleura elegantissima
0.98,Egregia menziesii
1.28152392,Mytilus californianus
3.590000001,Balanus glandula
1.1,Balanus glandula
2.54667,Mytilus californianus
3.109250523,Balanus glandula
1.77513042,Anthopleura elegantissima
1.16,Balanus glandula
1.91241961,Mytilus californianus
3.411401321,Balanus glandula
3.602893915,Pollicipes polymerus
1.04,Egregia menziesii
0.41,Egregia menziesii
0.6488,Mytilus californianus
0.950883752,Egregia menziesii
2.232288855,Mytilus californianus
0.5397,Egregia menziesii
2.099679853,Anthopleura elegantissima
0.90497092,Anthopleura elegantissima
1.1,Anthopleura elegantissima
0.597255,Anthopleura elegantissima
0.2527,Egregia menziesii
2.133598231,Pollicipes polymerus
2.49667,Mytilus californianus
0.8326208,Anthopleura elegantissima
0.629819949,Egregia menziesii
0.4067,Pollicipes polymerus
1.64,Pollicipes polymerus
1.75940231,Anthopleura elegantissima
1.46959515,Egregia menziesii
2.04667,Pollicipes polymerus
0.577,Pollicipes polymerus
1.375,Mytilus californianus
3.290607282,Pollicipes polymerus
-0.2671626,Egregia menziesii
2.920126284,Balanus glandula
0.4506,Egregia menziesii
1.359999998,Egregia menziesii
0.485,Mytilus californianus
2.098055745,Mytilus californianus
2.630022658,Balanus glandula
3.414489624,Balanus glandula
3.268984619,Balanus glandula
1.22102,Pollicipes polymerus
0.5902,Egregia menziesii
0.3617776,Egregia menziesii
1.762402731,Mytilus californianus
2.5,Pollicipes polymerus
1.76025101,Anthopleura elegantissima
1.962814084,Balanus glandula
-0.0010165,Egregia menziesii
2.61074,Mytilus californianus
1.414126594,Egregia menziesii
3.80530615,Balanus glandula
2.17667,Mytilus californianus
3.212930838,Mytilus californianus
1.49,Pollicipes polymerus
1.7023,Mytilus californianus
0.570117,Mytilus californianus
1.91375835,Anthopleura elegantissima
3.341337393,Pollicipes polymerus
3.090000002,Balanus glandula
2.890092961,Mytilus californianus
1.95488911,Balanus glandula
1.70037204,Mytilus californianus
2.90671,Pollicipes polymerus
1.825695397,Mytilus californianus
1.84,Balanus glandula
3.485593891,Pollicipes polymerus
3.064430134,Anthopleura elegantissima
2.222048435,Balanus glandula
1.99787,Mytilus californianus
1.5,Balanus glandula
1.923669912,Balanus glandula
3.008232234,Pollicipes polymerus
1.37,Pollicipes polymerus
0.0587,Egregia menziesii
0.28,Egregia menziesii
1.29022,Egregia menziesii
2.299880499,Pollicipes polymerus
3.01667,Mytilus californianus
3.271136946,Balanus glandula
0.851345949,Egregia menziesii
2.5016,Mytilus californianus
1.56252932,Anthopleura elegantissima
1.09323865,Anthopleura elegantissima
0.5509556,Anthopleura elegantissima
2.170000002,Mytilus californianus
0.759999999,Egregia menziesii
0.765,Mytilus californianus
1.829586361,Anthopleura elegantissima
0.2451,Egregia menziesii
1.04526931,Balanus glandula
1.262500003,Anthopleura elegantissima
0.0806252,Egregia menziesii
1.17804703,Pollicipes polymerus
2.560896913,Balanus glandula
0.709999999,Egregia menziesii
2.13,Pollicipes polymerus
1.39331,Anthopleura elegantissima
2.599999999,Balanus glandula
0.53,Egregia menziesii
2.752564675,Mytilus californianus
3.242970836,Balanus glandula
1.613466133,Balanus glandula
3.528007553,Balanus glandula
1.41,Mytilus californianus
2.383442837,Pollicipes polymerus
0.4386,Pollicipes polymerus
1.69,Mytilus californianus
2.697493676,Balanus glandula
0.3659338,Egregia menziesii
1.78017194,Anthopleura elegantissima
1.54748961,Balanus glandula
1.982015879,Balanus glandula
0.8807,Balanus glandula
1.083005884,Anthopleura elegantissima
2.102914672,Anthopleura elegantissima
0.715,Pollicipes polymerus
0.98028094,Anthopleura elegantissima
1.31581,Mytilus californianus
1.82191355,Balanus glandula
3.208606439,Pollicipes polymerus
0.804890598,Egregia menziesii
3.559999999,Anthopleura elegantissima
0.50691,Egregia menziesii
3.92,Balanus glandula
1.692105364,Anthopleura elegantissima
1.255,Pollicipes polymerus
3.20077367,Balanus glandula
1.41,Egregia menziesii
1.87492,Balanus glandula
0.88836,Egregia menziesii
0.1445,Egregia menziesii
1.570000001,Egregia menziesii
1.14982689,Balanus glandula
0.809999999,Egregia menziesii
2.672754331,Mytilus californianus
0.41,Egregia menziesii
1.05985,Balanus glandula
0.856048621,Anthopleura elegantissima
0.597255,Anthopleura elegantissima
0.91748,Pollicipes polymerus
0.4523,Egregia menziesii
0.754883625,Egregia menziesii
1.1664901,Pollicipes polymerus
0.759999999,Egregia menziesii
2.41,Mytilus californianus
1.49,Balanus glandula
3.165891637,Mytilus californianus
0.8213543,Egregia menziesii
0.215,Egregia menziesii
1.194904767,Egregia menziesii
0.13,Egregia menziesii
2.287587702,Mytilus californianus
2.883908123,Mytilus californianus
1.13523,Egregia menziesii
0.29,Egregia menziesii
1.91765549,Anthopleura elegantissima
0.2451,Egregia menziesii
3.488017419,Balanus glandula
3.819681016,Balanus glandula
3.152864429,Balanus glandula
2.492379463,Mytilus californianus
1.024977,Anthopleura elegantissima
0.888122067,Anthopleura elegantissima
1.3748868,Egregia menziesii
1.09323865,Anthopleura elegantissima
1.542232774,Anthopleura elegantissima
3.170342872,Mytilus californianus
0.4544402,Egregia menziesii
1.578896904,Mytilus californianus
3.608170795,Balanus glandula
3.210344178,Balanus glandula
0.7901,Egregia menziesii
2.75,Balanus glandula
1.267215474,Balanus glandula
1.77731249,Anthopleura elegantissima
2.18647,Pollicipes polymerus
3.333474671,Balanus glandula
0.96940796,Anthopleura elegantissima
1.06021062,Mytilus californianus
2.380000003,Mytilus californianus
2.36237073,Mytilus californianus
2.598788004,Mytilus californianus
2.41667,Pollicipes polymerus
1.475,Mytilus californianus
0.645,Egregia menziesii
2.11988793,Mytilus californianus
3.293336987,Balanus glandula
1.1,Anthopleura elegantissima
1.434869708,Egregia menziesii
2.901334722,Anthopleura elegantissima
0.524971185,Egregia menziesii
1.02,Egregia menziesii
1.199759484,Egregia menziesii
0.4221,Egregia menziesii
0.1482,Egregia menziesii
1.619553439,Mytilus californianus
0.43,Anthopleura elegantissima
2.160313493,Mytilus californianus
3.82,Balanus glandula
3.490008731,Balanus glandula
1.04803,Egregia menziesii
0.520000001,Egregia menziesii
0.55,Egregia menziesii
2.365023371,Balanus glandula
1.98,Egregia menziesii
0.689999999,Egregia menziesii
0.31,Egregia menziesii
0.8038005,Anthopleura elegantissima
1.11583253,Egregia menziesii
2.338586829,Mytilus californianus
3.004897682,Mytilus californianus
2.560896913,Balanus glandula
2.735589657,Balanus glandula
3.842795525,Balanus glandula
3.735085648,Balanus glandula
1.65797457,Pollicipes polymerus
0.87989,Egregia menziesii
0.84065359,Anthopleura elegantissima
-0.4534716,Egregia menziesii
3.34891504,Balanus glandula
1.7023,Mytilus californianus
2.879979295,Balanus glandula
0.897455373,Balanus glandula
1.88727668,Pollicipes polymerus
0.904144393,Anthopleura elegantissima
1.99,Anthopleura elegantissima
1.300024246,Egregia menziesii
2.007707367,Balanus glandula
1.80998351,Anthopleura elegantissima
2.930017054,Balanus glandula
0.5877,Pollicipes polymerus
2.469999999,Pollicipes polymerus
0.2250812,Egregia menziesii
-0.32,Egregia menziesii
3.443414106,Balanus glandula
2.37,Mytilus californianus
2.61667,Pollicipes polymerus
-0.2019493,Egregia menziesii
1.604170663,Anthopleura elegantissima
1.809999998,Anthopleura elegantissima
0.5097562,Mytilus californianus
3.116201308,Balanus glandula
1.365,Pollicipes polymerus
2.16043,Mytilus californianus
3.138695725,Pollicipes polymerus
3.250574977,Mytilus californianus
3.151457196,Balanus glandula
3.349919814,Balanus glandula
2.3600602,Balanus glandula
2.19989273,Anthopleura elegantissima
2.147978392,Balanus glandula
1.35314,Egregia menziesii
1.056836662,Mytilus californianus
0.645,Egregia menziesii
1.013418894,Anthopleura elegantissima
3.552730309,Mytilus californianus
0.357,Egregia menziesii
3.486077763,Balanus glandula
1.77513042,Anthopleura elegantissima
3.150030152,Mytilus californianus
0.5733097,Anthopleura elegantissima
0.5942,Egregia menziesii
1.22498,Pollicipes polymerus
2.008793667,Mytilus californianus
1.365,Pollicipes polymerus
1.938521644,Mytilus californianus
3.73282859,Balanus glandula
3.139703386,Mytilus californianus
2.3512266,Mytilus californianus
1.46487356,Egregia menziesii
2.17005,Balanus glandula
2.721601558,Balanus glandula
1.781809965,Mytilus californianus
2.426325851,Balanus glandula
1.59,Anthopleura elegantissima
0.529999999,Egregia menziesii
2.226005409,Balanus glandula
1.29022,Egregia menziesii
3.126717586,Mytilus californianus
0.355,Egregia menziesii
2.160000001,Anthopleura elegantissima
2.822655898,Anthopleura elegantissima
1.721706601,Anthopleura elegantissima
3.026509952,Balanus glandula
3.337176168,Balanus glandula
1.72667,Balanus glandula
1.830000001,Pollicipes polymerus
1.71,Anthopleura elegantissima
2.05988476,Pollicipes polymerus
3.860041356,Balanus glandula
3.166845363,Balanus glandula
2.153430258,Pollicipes polymerus
2.83486,Mytilus californianus
1.43025234,Mytilus californianus
3.23157,Balanus glandula
1.95892,Mytilus californianus
1.37667,Mytilus californianus
1.45667,Mytilus californianus
1.462960711,Anthopleura elegantissima
0.623449,Anthopleura elegantissima
0.513,Mytilus californianus
2.730193436,Mytilus californianus
3.2125,Pollicipes polymerus
3.173366702,Balanus glandula
2.852919527,Mytilus californianus
2.400178372,Balanus glandula
2.287783132,Mytilus californianus
1.44744,Pollicipes polymerus
2.618065923,Mytilus californianus
0.645,Egregia menziesii
3.263816505,Mytilus californianus
0.950883752,Egregia menziesii
0.6460176,Anthopleura elegantissima
2.689999999,Mytilus californianus
1.79,Balanus glandula
0.8026346,Egregia menziesii
1.1,Balanus glandula
3.622734529,Balanus glandula
2.83,Pollicipes polymerus
1.2,Egregia menziesii
1.529006253,Balanus glandula
2.8667956,Balanus glandula
0.989089995,Egregia menziesii
3.691712884,Balanus glandula
1.82857,Mytilus californianus
0.905,Pollicipes polymerus
2.01515552,Pollicipes polymerus
1.56691,Mytilus californianus
1.36913104,Pollicipes polymerus
0.175,Pollicipes polymerus
3.596446123,Balanus glandula
3.3825,Balanus glandula
2.495555376,Pollicipes polymerus
3.301735067,Balanus glandula
2.560125325,Pollicipes polymerus
2.3032,Mytilus californianus
2.87235,Mytilus californianus
1.979999999,Mytilus californianus
2.660213912,Balanus glandula
3.488017419,Balanus glandula
-0.0131,Egregia menziesii
3.094303284,Balanus glandula
0.7502,Egregia menziesii
1.28102,Mytilus californianus
1.415390154,Balanus glandula
1.83343,Mytilus californianus
0.6405,Egregia menziesii
1.24667,Mytilus californianus
1.14889731,Anthopleura elegantissima
1.15495,Pollicipes polymerus
2.950000001,Balanus glandula
1.2,Mytilus californianus
3.36649699,Balanus glandula
1.13667,Mytilus californianus
1.942535466,Mytilus californianus
2.319999997,Balanus glandula
0.908327215,Egregia menziesii
2.17262,Mytilus californianus
0.069999998,Egregia menziesii
1.29063,Mytilus californianus
2.197634862,Balanus glandula
1.54223847,Pollicipes polymerus
